	parametros	accuracy
336	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8010231518933703
337	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7967086559574714
338	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8214122269733041
339	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7582333680033899
340	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.818678685619631
341	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7998466813051351
342	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7778643245117299
343	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
344	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7464748256866598
345	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
346	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7766847721406834
347	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7236919758080049
348	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8025987133556762
349	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7861104048692168
350	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7955175469008822
351	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.4674440463808313
352	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8029854770985014
353	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7892438075426634
354	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8202488539620172
355	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7915990600562427
356	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8155383489348589
357	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7601895296428984
358	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8328048075811857
359	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7927855464386148
360	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7719711853307138
361	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.5711938056165492
362	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7598027659000731
363	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2951500443006279
364	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7656943641896836
365	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7217103894603027
366	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8108201394506722
367	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7904310643707385
368	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7939489194499019
369	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.738611656843484
370	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8100419892908048
371	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7939558534612274
372	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8190677606995648
373	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7982695789514234
374	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8175045263685042
375	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7696143919257291
376	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.816710196848877
377	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7947455603066376
378	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7707931738510727
379	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.5792357178627836
380	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7602026272198467
381	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.294364189683732
382	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7731599830501945
383	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7354720906044147
384	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8041557841211141
385	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7947409376324204
386	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.8061219615547595
387	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7221325937054587
388	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8096552255479796
389	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7908147463307523
390	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8277075388112023
391	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7919973804846103
392	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8116083054046767
393	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7637258754189299
394	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8163234331060518
395	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7963118764205094
396	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7806117338880542
397	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.561580184136523
398	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7586193613005123
399	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2865056435147733
400	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7802141839053893
401	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7323409992680766
402	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8198513039793521
403	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7974898879001502
404	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.8002326746022576
405	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.725272159944528
406	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8292692322508571
407	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7994491313224701
408	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8257375091490428
409	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7884625755999847
410	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8167194421973111
411	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.767655918949112
412	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8206363881505452
413	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7943495512153782
414	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.76883855310297
415	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.5639377479872106
416	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7594175430486537
417	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.28807735274856505
418	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7739304287530338
419	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7323402288223738
420	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8182695789514234
421	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7919973804846103
